student_id,name,interests,preferences,grades_json
4170,Maria Stoica_4170,Finante|Biologie|Statistica,Medical|Umanist,"{""Fizica"": 7.4, ""Geografie"": 7.0, ""Chimie"": 8.0, ""Biologie"": 9.4, ""Desen"": 9.0, ""Economie"": 6.7, ""Limba Romana"": 9.0, ""Istorie"": 9.1}"
4171,Maria Ionescu_4171,Statistica|Arhitectura,Medical,"{""Desen"": 9.6, ""Istorie"": 7.9, ""Limba Romana"": 8.9, ""Geografie"": 8.6, ""Informatica"": 10.0, ""Biologie"": 7.8, ""Fizica"": 6.8, ""Matematica"": 8.1}"
4172,Gabriel Radu_4172,RI|Management|Fizica|Programare,Tehnic|Creativ,"{""Economie"": 8.0, ""Desen"": 6.7, ""Istorie"": 9.1, ""Limba Romana"": 7.5, ""Biologie"": 6.8, ""Matematica"": 7.9, ""Geografie"": 8.6, ""Informatica"": 6.9}"
4173,Daniel Popescu_4173,Drept|Mecanica|Antreprenoriat,Social,"{""Chimie"": 6.6, ""Matematica"": 6.8, ""Geografie"": 7.1, ""Biologie"": 8.4, ""Limba Romana"": 8.2, ""Desen"": 7.2, ""Economie"": 6.1, ""Fizica"": 6.5, ""Istorie"": 7.4, ""Informatica"": 7.4}"
4174,Roxana Radu_4174,Economie|Cibernetica|Chimie|Management,Financiar,"{""Informatica"": 8.4, ""Desen"": 8.7, ""Matematica"": 9.0, ""Istorie"": 8.1, ""Economie"": 6.8, ""Limba Romana"": 9.5, ""Chimie"": 6.2}"
4175,Cristian Olaru_4175,Electronica|Cibernetica|Chimie,Creativ|Stiintific,"{""Informatica"": 9.0, ""Fizica"": 6.8, ""Geografie"": 9.9, ""Istorie"": 8.6, ""Desen"": 7.9, ""Economie"": 6.6, ""Biologie"": 9.5, ""Matematica"": 7.1, ""Chimie"": 7.4, ""Limba Romana"": 6.1}"
4176,Cristian Petrescu_4176,Drept|Economie|Antreprenoriat,Financiar,"{""Limba Romana"": 7.2, ""Biologie"": 6.4, ""Desen"": 8.1, ""Istorie"": 9.0, ""Fizica"": 6.9, ""Geografie"": 7.6}"
4177,Mihai Petrescu_4177,Materiale|AI,Financiar,"{""Istorie"": 7.3, ""Economie"": 9.3, ""Fizica"": 6.4, ""Geografie"": 6.4, ""Limba Romana"": 9.9, ""Matematica"": 9.9}"
4178,Gabriel Georgescu_4178,AI|Psihologie|Antreprenoriat,Financiar,"{""Chimie"": 8.2, ""Biologie"": 7.7, ""Fizica"": 7.6, ""Informatica"": 9.1, ""Matematica"": 7.9, ""Desen"": 9.5, ""Limba Romana"": 7.3, ""Economie"": 6.6, ""Istorie"": 8.6, ""Geografie"": 9.0}"
4179,Gabriel Ionescu_4179,Genetica|Matematica|Istorie|Management,Umanist,"{""Economie"": 7.7, ""Informatica"": 7.7, ""Desen"": 8.0, ""Biologie"": 6.6, ""Matematica"": 7.0, ""Limba Romana"": 6.2, ""Chimie"": 7.0, ""Geografie"": 6.6, ""Fizica"": 6.8}"
4180,Andrei Stoica_4180,Medicina|Chimie|Statistica,Financiar,"{""Limba Romana"": 8.7, ""Geografie"": 8.3, ""Istorie"": 9.2, ""Informatica"": 8.4, ""Desen"": 7.3, ""Economie"": 7.2}"
4181,Ion Nicolae_4181,Genetica|Finante|Arhitectura|AI,Creativ,"{""Matematica"": 9.5, ""Desen"": 8.8, ""Biologie"": 6.1, ""Informatica"": 9.7, ""Chimie"": 6.1, ""Geografie"": 7.1, ""Limba Romana"": 7.2, ""Istorie"": 9.2, ""Fizica"": 10.0, ""Economie"": 8.8}"
4182,Ioana Dumitrescu_4182,Genetica|Arheologie,Financiar,"{""Desen"": 7.9, ""Fizica"": 7.2, ""Chimie"": 6.6, ""Matematica"": 7.9, ""Economie"": 6.3, ""Geografie"": 9.7, ""Istorie"": 8.8}"
4183,Ion Radu_4183,Design|Informatica|Robotica,Umanist,"{""Matematica"": 6.6, ""Economie"": 7.1, ""Limba Romana"": 7.4, ""Informatica"": 7.0, ""Biologie"": 7.8}"
4184,Daniel Vasilescu_4184,Statistica|Inovatie|Arhitectura|Mecanica,Stiintific|Umanist,"{""Biologie"": 6.7, ""Desen"": 7.8, ""Economie"": 7.5, ""Istorie"": 6.7, ""Informatica"": 6.2, ""Geografie"": 6.2}"
4185,Ion Vasilescu_4185,Cercetare|Matematica|Istorie|Medicina,Creativ|Umanist,"{""Desen"": 7.0, ""Informatica"": 6.7, ""Istorie"": 6.4, ""Geografie"": 8.3, ""Economie"": 9.2, ""Limba Romana"": 9.4, ""Chimie"": 7.5, ""Fizica"": 9.6}"
4186,Roxana Vasilescu_4186,Statistica|Psihologie,Financiar,"{""Economie"": 6.2, ""Limba Romana"": 7.1, ""Informatica"": 9.9, ""Geografie"": 9.1, ""Chimie"": 7.6, ""Desen"": 7.8, ""Istorie"": 7.1}"
4187,Daniel Georgescu_4187,Cibernetica|Biologie|Programare|Geografie,Medical,"{""Fizica"": 9.8, ""Biologie"": 9.8, ""Desen"": 8.1, ""Informatica"": 6.7, ""Geografie"": 6.6, ""Limba Romana"": 8.2, ""Istorie"": 7.9}"
4188,Stefan Petrescu_4188,Arhitectura|Programare,Creativ,"{""Economie"": 7.2, ""Fizica"": 9.4, ""Chimie"": 9.1, ""Limba Romana"": 7.9, ""Geografie"": 7.5, ""Matematica"": 7.1, ""Desen"": 6.4, ""Informatica"": 7.5, ""Istorie"": 8.7, ""Biologie"": 6.5}"
4189,Alexandru Stoica_4189,Design|Arheologie|Drept|Inovatie,Medical,"{""Economie"": 7.0, ""Chimie"": 8.6, ""Istorie"": 9.5, ""Fizica"": 8.7, ""Geografie"": 6.2, ""Matematica"": 9.5, ""Desen"": 8.4, ""Informatica"": 8.3}"
4190,Adriana Vasilescu_4190,Mecanica|Statistica|Finante,Medical,"{""Chimie"": 7.0, ""Istorie"": 6.6, ""Economie"": 6.8, ""Informatica"": 8.9, ""Geografie"": 9.0, ""Matematica"": 9.4}"
4191,Elena Popescu_4191,Istorie|Statistica,Stiintific|Social,"{""Matematica"": 7.2, ""Fizica"": 6.5, ""Chimie"": 9.3, ""Limba Romana"": 8.3, ""Biologie"": 6.6, ""Geografie"": 8.5}"
4192,Laura Nicolae_4192,Programare|Statistica|Chimie,Medical,"{""Chimie"": 8.2, ""Economie"": 8.0, ""Geografie"": 8.6, ""Fizica"": 8.9, ""Biologie"": 9.1, ""Limba Romana"": 8.2, ""Istorie"": 8.3, ""Matematica"": 9.5, ""Informatica"": 8.6, ""Desen"": 6.3}"
4193,Gabriel Olaru_4193,Genetica|Arheologie|Matematica|Electronica,Tehnic|Social,"{""Biologie"": 8.6, ""Informatica"": 9.1, ""Economie"": 8.6, ""Desen"": 8.9, ""Geografie"": 9.8}"
4194,Ion Stanescu_4194,Economie|Istorie,Stiintific|Umanist,"{""Fizica"": 6.3, ""Limba Romana"": 8.8, ""Informatica"": 6.1, ""Desen"": 8.4, ""Economie"": 9.5, ""Matematica"": 6.2}"
4195,Laura Stanescu_4195,Psihologie|Drept|Sociologie|Geografie,Social,"{""Informatica"": 8.7, ""Matematica"": 7.8, ""Geografie"": 8.8, ""Limba Romana"": 8.0, ""Fizica"": 6.4}"
4196,Cristian Georgescu_4196,Biologie|Management|AI,Stiintific,"{""Desen"": 8.6, ""Istorie"": 8.3, ""Fizica"": 8.6, ""Geografie"": 8.0, ""Economie"": 7.6, ""Limba Romana"": 8.6, ""Chimie"": 6.0}"
4197,Alexandru Petrescu_4197,Statistica|Genetica|Matematica|Arhitectura,Financiar|Tehnic,"{""Chimie"": 7.7, ""Economie"": 9.7, ""Informatica"": 6.8, ""Geografie"": 9.1, ""Desen"": 7.4, ""Fizica"": 6.8}"
4198,Gabriel Stoica_4198,Matematica|Mecanica|RI,Tehnic,"{""Limba Romana"": 9.6, ""Istorie"": 7.8, ""Informatica"": 9.0, ""Economie"": 9.5, ""Chimie"": 9.4, ""Matematica"": 7.7, ""Geografie"": 7.8, ""Fizica"": 9.9, ""Biologie"": 7.2, ""Desen"": 8.7}"
4199,Alexandru Marin_4199,Medicina|Arheologie|AI|Informatica,Creativ,"{""Fizica"": 6.5, ""Matematica"": 9.7, ""Geografie"": 9.7, ""Desen"": 6.8, ""Informatica"": 7.1, ""Economie"": 8.5, ""Limba Romana"": 7.0}"
4200,Roxana Ionescu_4200,Materiale|Design|Cibernetica|Geografie,Stiintific|Tehnic,"{""Desen"": 8.9, ""Fizica"": 6.7, ""Geografie"": 9.6, ""Biologie"": 7.5, ""Istorie"": 8.2, ""Matematica"": 8.0, ""Informatica"": 8.1, ""Economie"": 7.2, ""Chimie"": 6.9}"
4201,Gabriel Popescu_4201,Genetica|AI|Marketing|Finante,Tehnic,"{""Matematica"": 9.4, ""Desen"": 7.0, ""Economie"": 9.7, ""Informatica"": 9.3, ""Fizica"": 9.6, ""Geografie"": 6.9, ""Istorie"": 6.8, ""Biologie"": 7.9, ""Limba Romana"": 9.9}"
4202,Roxana Ionescu_4202,Economie|Management|Programare|Medicina,Medical|Umanist,"{""Biologie"": 9.7, ""Desen"": 9.8, ""Limba Romana"": 9.7, ""Istorie"": 10.0, ""Fizica"": 6.1, ""Matematica"": 7.6, ""Chimie"": 9.1}"
4203,Mihai Olaru_4203,Antreprenoriat|Istorie,Financiar,"{""Matematica"": 7.4, ""Geografie"": 9.1, ""Fizica"": 6.0, ""Economie"": 7.4, ""Istorie"": 6.5}"
4204,Ion Dumitrescu_4204,Genetica|RI,Umanist,"{""Fizica"": 6.9, ""Desen"": 7.6, ""Economie"": 8.5, ""Istorie"": 8.2, ""Chimie"": 6.3, ""Informatica"": 7.5}"
4205,Ion Petrescu_4205,Management|Programare|Inovatie,Umanist|Creativ,"{""Economie"": 6.4, ""Fizica"": 7.5, ""Desen"": 6.8, ""Biologie"": 10.0, ""Geografie"": 8.7, ""Informatica"": 6.4, ""Matematica"": 8.2, ""Limba Romana"": 8.7}"
4206,Laura Vasilescu_4206,Programare|Geografie|Genetica,Social|Creativ,"{""Informatica"": 6.6, ""Geografie"": 9.0, ""Economie"": 7.9, ""Fizica"": 7.5, ""Istorie"": 6.1, ""Limba Romana"": 7.7, ""Matematica"": 9.3, ""Chimie"": 9.7, ""Desen"": 7.2}"
4207,Alexandru Petrescu_4207,Mecanica|Marketing|AI|Chimie,Umanist|Financiar,"{""Fizica"": 9.8, ""Matematica"": 7.5, ""Limba Romana"": 8.1, ""Chimie"": 7.7, ""Biologie"": 6.5, ""Desen"": 8.0, ""Informatica"": 7.3, ""Economie"": 9.8}"
4208,Alexandru Georgescu_4208,Mecanica|Arhitectura|Antreprenoriat|Cercetare,Financiar,"{""Fizica"": 9.4, ""Informatica"": 9.9, ""Biologie"": 9.8, ""Istorie"": 7.1, ""Economie"": 8.7, ""Geografie"": 7.7, ""Chimie"": 7.5, ""Limba Romana"": 8.5, ""Matematica"": 8.2, ""Desen"": 6.4}"
4209,Elena Dumitrescu_4209,Design|Cibernetica|Chimie,Creativ,"{""Fizica"": 10.0, ""Informatica"": 6.8, ""Desen"": 9.5, ""Limba Romana"": 9.5, ""Istorie"": 6.1}"
4210,Maria Ionescu_4210,Drept|Arheologie|Design,Stiintific,"{""Informatica"": 6.6, ""Fizica"": 9.8, ""Geografie"": 6.0, ""Matematica"": 9.1, ""Chimie"": 7.1, ""Economie"": 7.7, ""Biologie"": 8.5, ""Desen"": 8.1, ""Istorie"": 9.0, ""Limba Romana"": 6.2}"
4211,Cristian Marin_4211,RI|Inovatie|Antreprenoriat,Stiintific,"{""Chimie"": 8.9, ""Biologie"": 9.7, ""Desen"": 7.0, ""Geografie"": 8.5, ""Informatica"": 9.0, ""Economie"": 9.0}"
4212,Mihai Petrescu_4212,Materiale|Inovatie,Medical|Stiintific,"{""Limba Romana"": 9.5, ""Chimie"": 9.3, ""Fizica"": 7.6, ""Biologie"": 6.0, ""Istorie"": 6.8}"
4213,Roxana Nicolae_4213,AI|Informatica|Economie,Umanist|Medical,"{""Desen"": 7.0, ""Informatica"": 9.6, ""Biologie"": 9.4, ""Matematica"": 8.0, ""Istorie"": 6.2, ""Economie"": 6.0, ""Chimie"": 6.2, ""Geografie"": 7.9, ""Fizica"": 6.2}"
4214,Alexandru Petrescu_4214,Biologie|Arhitectura|AI|RI,Tehnic,"{""Desen"": 7.6, ""Limba Romana"": 6.8, ""Matematica"": 6.6, ""Chimie"": 8.6, ""Istorie"": 8.7, ""Fizica"": 10.0, ""Geografie"": 6.2, ""Economie"": 7.6}"
4215,Daniel Dumitrescu_4215,Genetica|Design|Finante|Sociologie,Stiintific|Umanist,"{""Istorie"": 8.9, ""Economie"": 7.8, ""Fizica"": 6.8, ""Chimie"": 7.6, ""Matematica"": 7.9, ""Geografie"": 6.5, ""Informatica"": 8.8, ""Desen"": 6.9, ""Biologie"": 9.3}"
4216,Alexandru Georgescu_4216,Sociologie|Arhitectura|Robotica|Electronica,Stiintific|Tehnic,"{""Informatica"": 7.1, ""Biologie"": 7.5, ""Desen"": 9.0, ""Limba Romana"": 6.6, ""Economie"": 7.4, ""Istorie"": 6.4, ""Chimie"": 8.7, ""Geografie"": 8.5, ""Fizica"": 9.0, ""Matematica"": 7.5}"
4217,Andrei Nicolae_4217,Programare|Statistica|Robotica|Chimie,Creativ,"{""Desen"": 6.1, ""Istorie"": 9.1, ""Matematica"": 6.1, ""Geografie"": 7.5, ""Limba Romana"": 7.8, ""Informatica"": 7.2, ""Chimie"": 7.1, ""Biologie"": 8.9, ""Fizica"": 9.0, ""Economie"": 7.8}"
4218,Cristian Vasilescu_4218,RI|Marketing|AI|Management,Tehnic|Financiar,"{""Chimie"": 7.7, ""Desen"": 9.2, ""Economie"": 6.9, ""Limba Romana"": 9.9, ""Biologie"": 8.5, ""Informatica"": 9.1, ""Istorie"": 9.6, ""Matematica"": 9.7, ""Fizica"": 7.5}"
4219,Ion Dumitrescu_4219,Medicina|Cibernetica,Stiintific|Tehnic,"{""Economie"": 9.3, ""Desen"": 6.8, ""Limba Romana"": 9.7, ""Informatica"": 8.8, ""Chimie"": 7.8, ""Istorie"": 9.9, ""Geografie"": 9.3, ""Biologie"": 6.1, ""Matematica"": 6.9, ""Fizica"": 8.1}"
4220,Stefan Stanescu_4220,Sociologie|Drept|Arheologie,Medical|Creativ,"{""Economie"": 6.2, ""Matematica"": 7.7, ""Desen"": 8.8, ""Chimie"": 6.4, ""Istorie"": 6.2, ""Geografie"": 7.0, ""Biologie"": 6.5, ""Fizica"": 9.0}"
4221,Gabriel Stoica_4221,Psihologie|RI|Design|Arhitectura,Social|Creativ,"{""Istorie"": 8.2, ""Biologie"": 9.6, ""Economie"": 9.6, ""Desen"": 7.5, ""Informatica"": 6.9, ""Fizica"": 7.0, ""Chimie"": 6.1, ""Limba Romana"": 9.7, ""Geografie"": 6.6}"
4222,Ion Stanescu_4222,Inovatie|Electronica|Marketing|Mecanica,Umanist,"{""Biologie"": 8.3, ""Informatica"": 9.8, ""Economie"": 9.2, ""Geografie"": 8.0, ""Limba Romana"": 6.9, ""Istorie"": 8.2}"
4223,Daniel Georgescu_4223,Informatica|RI|Electronica|Marketing,Creativ|Stiintific,"{""Informatica"": 7.4, ""Istorie"": 6.8, ""Biologie"": 6.8, ""Desen"": 8.1, ""Geografie"": 8.8, ""Economie"": 6.2, ""Fizica"": 7.1, ""Limba Romana"": 9.6, ""Matematica"": 6.2, ""Chimie"": 9.9}"
4224,Cristian Vasilescu_4224,Istorie|Genetica,Tehnic|Medical,"{""Matematica"": 9.7, ""Economie"": 7.8, ""Biologie"": 6.3, ""Limba Romana"": 8.3, ""Geografie"": 9.1, ""Informatica"": 8.3, ""Chimie"": 7.0, ""Desen"": 6.9, ""Istorie"": 6.1}"
4225,Ion Stanescu_4225,Marketing|Design|Genetica|Medicina,Stiintific|Tehnic,"{""Economie"": 7.2, ""Chimie"": 7.7, ""Desen"": 9.0, ""Istorie"": 7.6, ""Biologie"": 6.6, ""Geografie"": 8.0}"
4226,Mihai Ionescu_4226,Electronica|Finante,Stiintific|Medical,"{""Chimie"": 7.9, ""Biologie"": 6.8, ""Economie"": 8.1, ""Istorie"": 9.1, ""Geografie"": 9.3}"
4227,Mihai Petrescu_4227,Antreprenoriat|Inovatie|Geografie,Umanist,"{""Biologie"": 7.2, ""Chimie"": 8.5, ""Informatica"": 8.5, ""Istorie"": 8.5, ""Matematica"": 6.4, ""Fizica"": 9.7, ""Geografie"": 6.8}"
4228,Gabriel Radu_4228,Psihologie|Fizica|Marketing|Geografie,Umanist|Social,"{""Biologie"": 7.3, ""Istorie"": 6.0, ""Chimie"": 7.7, ""Desen"": 9.8, ""Informatica"": 6.9, ""Matematica"": 9.2, ""Economie"": 9.9, ""Geografie"": 9.5, ""Limba Romana"": 9.0}"
4229,Ana Georgescu_4229,Biologie|Mecanica|Robotica,Creativ,"{""Biologie"": 7.6, ""Limba Romana"": 8.1, ""Geografie"": 9.5, ""Istorie"": 9.8, ""Economie"": 7.4, ""Informatica"": 7.2, ""Chimie"": 8.1, ""Fizica"": 6.5, ""Desen"": 8.4}"
4230,Daniel Petrescu_4230,Psihologie|Marketing,Social|Stiintific,"{""Istorie"": 7.7, ""Desen"": 7.6, ""Fizica"": 8.6, ""Limba Romana"": 6.5, ""Geografie"": 7.8, ""Economie"": 6.3, ""Informatica"": 8.6, ""Chimie"": 9.9}"
4231,Elena Radu_4231,Mecanica|Sociologie,Financiar|Social,"{""Desen"": 6.2, ""Fizica"": 8.6, ""Informatica"": 8.3, ""Matematica"": 6.1, ""Chimie"": 7.8, ""Istorie"": 8.6, ""Economie"": 7.1}"
4232,Gabriel Nicolae_4232,Economie|Cercetare,Stiintific,"{""Economie"": 8.9, ""Istorie"": 7.1, ""Informatica"": 7.0, ""Limba Romana"": 7.3, ""Geografie"": 7.5, ""Fizica"": 8.8}"
4233,Daniel Dumitrescu_4233,Mecanica|Economie,Financiar,"{""Biologie"": 9.1, ""Desen"": 7.5, ""Chimie"": 9.7, ""Geografie"": 9.5, ""Fizica"": 6.2, ""Limba Romana"": 7.2, ""Matematica"": 6.2}"
4234,Gabriel Radu_4234,Matematica|AI,Umanist|Creativ,"{""Geografie"": 6.4, ""Economie"": 6.3, ""Limba Romana"": 7.3, ""Istorie"": 9.8, ""Chimie"": 7.9, ""Informatica"": 8.8, ""Matematica"": 8.6, ""Fizica"": 9.5, ""Biologie"": 7.4}"
4235,Ion Popescu_4235,Design|Geografie|Arheologie,Medical|Creativ,"{""Desen"": 9.1, ""Economie"": 7.3, ""Chimie"": 9.7, ""Matematica"": 7.2, ""Biologie"": 9.5}"
4236,Laura Stoica_4236,Cercetare|Programare|Materiale|Economie,Umanist,"{""Chimie"": 8.3, ""Informatica"": 8.3, ""Fizica"": 9.2, ""Economie"": 8.6, ""Istorie"": 9.2, ""Limba Romana"": 7.1}"
4237,Mihai Olaru_4237,Cibernetica|Cercetare|Istorie,Financiar|Creativ,"{""Fizica"": 8.7, ""Matematica"": 8.2, ""Informatica"": 6.2, ""Limba Romana"": 7.6, ""Istorie"": 8.8, ""Desen"": 8.3, ""Economie"": 7.3, ""Biologie"": 6.3, ""Geografie"": 8.9}"
4238,Maria Radu_4238,Mecanica|Finante,Medical,"{""Limba Romana"": 8.9, ""Matematica"": 7.9, ""Fizica"": 9.7, ""Desen"": 8.1, ""Geografie"": 6.5, ""Informatica"": 6.7, ""Istorie"": 7.1, ""Economie"": 8.5, ""Chimie"": 8.7, ""Biologie"": 9.0}"
4239,Daniel Georgescu_4239,AI|Mecanica|Electronica|Management,Stiintific|Umanist,"{""Informatica"": 6.6, ""Chimie"": 7.7, ""Matematica"": 9.0, ""Desen"": 8.0, ""Geografie"": 9.3, ""Fizica"": 6.3, ""Economie"": 8.8, ""Istorie"": 9.6, ""Limba Romana"": 8.6, ""Biologie"": 6.6}"
4240,Stefan Olaru_4240,AI|Matematica|Fizica|Geografie,Financiar|Tehnic,"{""Geografie"": 8.0, ""Desen"": 9.6, ""Chimie"": 6.6, ""Informatica"": 8.1, ""Biologie"": 7.2, ""Istorie"": 8.6}"
4241,Elena Vasilescu_4241,Cibernetica|Materiale|Finante|Informatica,Tehnic,"{""Fizica"": 7.6, ""Chimie"": 8.8, ""Economie"": 9.3, ""Desen"": 9.0, ""Limba Romana"": 9.2}"
4242,Alexandru Olaru_4242,Chimie|Sociologie|Programare,Stiintific|Creativ,"{""Istorie"": 8.1, ""Chimie"": 6.1, ""Geografie"": 8.5, ""Biologie"": 9.7, ""Fizica"": 6.5, ""Matematica"": 6.0, ""Informatica"": 8.0}"
4243,Roxana Stoica_4243,Genetica|Design|Arheologie|Sociologie,Umanist,"{""Informatica"": 7.5, ""Istorie"": 8.9, ""Chimie"": 6.4, ""Fizica"": 6.2, ""Geografie"": 6.5, ""Limba Romana"": 7.8}"
4244,Laura Dumitrescu_4244,Medicina|Inovatie|Sociologie|AI,Creativ|Stiintific,"{""Biologie"": 6.1, ""Desen"": 8.9, ""Fizica"": 8.7, ""Limba Romana"": 8.6, ""Chimie"": 9.0, ""Economie"": 9.3, ""Geografie"": 8.6, ""Matematica"": 7.1}"
4245,Adriana Vasilescu_4245,Cibernetica|AI|Sociologie,Umanist,"{""Istorie"": 7.7, ""Geografie"": 9.4, ""Fizica"": 9.8, ""Economie"": 9.2, ""Informatica"": 7.8, ""Matematica"": 7.2}"
4246,Gabriel Stoica_4246,Sociologie|Informatica|RI|Genetica,Umanist,"{""Fizica"": 9.7, ""Istorie"": 8.2, ""Chimie"": 9.2, ""Informatica"": 8.0, ""Limba Romana"": 6.2, ""Biologie"": 9.1, ""Economie"": 9.9, ""Geografie"": 9.6, ""Matematica"": 6.3}"
4247,Ana Georgescu_4247,Finante|Drept|Robotica,Tehnic|Umanist,"{""Geografie"": 7.1, ""Matematica"": 6.1, ""Limba Romana"": 6.9, ""Biologie"": 8.9, ""Desen"": 8.6, ""Fizica"": 7.4, ""Istorie"": 6.7}"
4248,Ana Stanescu_4248,Robotica|Biologie|Mecanica,Umanist,"{""Biologie"": 8.9, ""Geografie"": 6.1, ""Fizica"": 8.2, ""Informatica"": 6.4, ""Desen"": 7.3, ""Istorie"": 6.9}"
4249,Adriana Olaru_4249,Medicina|Inovatie,Creativ|Tehnic,"{""Chimie"": 8.6, ""Geografie"": 7.2, ""Limba Romana"": 8.4, ""Biologie"": 8.9, ""Fizica"": 6.8, ""Economie"": 8.6}"
4250,Ion Nicolae_4250,Arhitectura|Cercetare,Social,"{""Fizica"": 8.3, ""Informatica"": 8.6, ""Biologie"": 9.5, ""Economie"": 7.9, ""Chimie"": 7.0, ""Matematica"": 6.6}"
4251,Mihai Stoica_4251,Genetica|Cercetare|Electronica|AI,Umanist|Medical,"{""Desen"": 9.0, ""Istorie"": 9.6, ""Economie"": 9.0, ""Fizica"": 7.3, ""Informatica"": 8.1, ""Chimie"": 8.9}"
4252,Ion Popescu_4252,RI|Mecanica,Creativ,"{""Chimie"": 8.6, ""Istorie"": 6.3, ""Limba Romana"": 6.3, ""Matematica"": 8.9, ""Biologie"": 6.1, ""Fizica"": 7.7}"
4253,Ana Radu_4253,Psihologie|Robotica|Matematica|AI,Medical|Umanist,"{""Desen"": 8.2, ""Geografie"": 7.8, ""Istorie"": 6.1, ""Economie"": 8.2, ""Chimie"": 6.5, ""Fizica"": 7.4, ""Informatica"": 7.3, ""Biologie"": 7.7, ""Limba Romana"": 7.6}"
4254,Roxana Popescu_4254,Materiale|Mecanica,Medical,"{""Geografie"": 8.6, ""Economie"": 6.4, ""Fizica"": 6.6, ""Informatica"": 8.3, ""Istorie"": 7.3}"
4255,Elena Nicolae_4255,Electronica|Management|Medicina|Cibernetica,Creativ|Social,"{""Biologie"": 6.2, ""Economie"": 7.8, ""Limba Romana"": 7.5, ""Fizica"": 9.6, ""Chimie"": 9.7, ""Desen"": 7.6}"
4256,Andrei Ionescu_4256,Drept|Arheologie,Stiintific|Tehnic,"{""Desen"": 8.6, ""Chimie"": 8.4, ""Fizica"": 9.3, ""Biologie"": 9.7, ""Limba Romana"": 8.2, ""Economie"": 7.0, ""Informatica"": 9.9}"
4257,Cristian Stanescu_4257,Finante|Arhitectura|Marketing|Genetica,Creativ,"{""Informatica"": 6.4, ""Matematica"": 9.6, ""Economie"": 9.6, ""Chimie"": 7.9, ""Biologie"": 8.5, ""Geografie"": 8.7, ""Limba Romana"": 6.0}"
4258,Maria Georgescu_4258,Sociologie|Statistica|Marketing,Stiintific,"{""Matematica"": 9.5, ""Istorie"": 8.6, ""Chimie"": 6.9, ""Fizica"": 9.5, ""Limba Romana"": 6.6, ""Geografie"": 6.4, ""Biologie"": 7.1, ""Desen"": 6.0}"
4259,Andrei Marin_4259,Sociologie|Finante,Tehnic|Creativ,"{""Geografie"": 7.6, ""Desen"": 8.9, ""Fizica"": 9.5, ""Matematica"": 7.6, ""Limba Romana"": 8.2, ""Istorie"": 9.4, ""Economie"": 8.2, ""Chimie"": 6.6}"
4260,Roxana Vasilescu_4260,Biologie|Arheologie|Robotica|Informatica,Stiintific,"{""Informatica"": 8.9, ""Limba Romana"": 6.9, ""Fizica"": 7.5, ""Desen"": 8.9, ""Chimie"": 9.4, ""Economie"": 8.0, ""Istorie"": 8.6, ""Matematica"": 9.5}"
4261,Daniel Stanescu_4261,Programare|Marketing|Biologie|Sociologie,Stiintific|Tehnic,"{""Biologie"": 7.1, ""Desen"": 8.2, ""Limba Romana"": 7.0, ""Chimie"": 7.7, ""Matematica"": 6.1, ""Geografie"": 6.1, ""Fizica"": 7.1}"
4262,Maria Olaru_4262,Medicina|Management|Fizica|Robotica,Umanist|Medical,"{""Biologie"": 9.3, ""Limba Romana"": 10.0, ""Economie"": 7.5, ""Informatica"": 6.8, ""Istorie"": 8.7, ""Fizica"": 8.4, ""Geografie"": 6.9, ""Matematica"": 8.5, ""Chimie"": 8.8, ""Desen"": 8.7}"
4263,Maria Radu_4263,Geografie|Management|Mecanica,Tehnic|Medical,"{""Desen"": 8.7, ""Economie"": 9.5, ""Informatica"": 8.9, ""Biologie"": 8.0, ""Geografie"": 8.1, ""Matematica"": 7.5, ""Chimie"": 7.8}"
4264,Ion Olaru_4264,Genetica|Informatica|Materiale,Medical|Creativ,"{""Biologie"": 7.7, ""Chimie"": 8.3, ""Desen"": 6.6, ""Informatica"": 8.9, ""Matematica"": 9.2, ""Fizica"": 9.6, ""Istorie"": 7.7}"
4265,Adriana Stanescu_4265,Design|Genetica|Robotica,Umanist,"{""Limba Romana"": 9.8, ""Desen"": 8.5, ""Economie"": 6.3, ""Informatica"": 7.0, ""Fizica"": 8.2, ""Geografie"": 8.4}"
4266,Alexandru Nicolae_4266,Biologie|Finante|Informatica|Matematica,Creativ|Stiintific,"{""Biologie"": 6.7, ""Informatica"": 7.3, ""Economie"": 7.2, ""Istorie"": 7.1, ""Chimie"": 7.6, ""Fizica"": 7.3, ""Desen"": 8.8, ""Geografie"": 7.6, ""Limba Romana"": 10.0, ""Matematica"": 6.8}"
4267,Laura Dumitrescu_4267,Finante|Geografie|Programare|Informatica,Stiintific|Medical,"{""Desen"": 7.3, ""Fizica"": 6.4, ""Geografie"": 8.2, ""Matematica"": 6.5, ""Informatica"": 8.9, ""Chimie"": 9.8, ""Limba Romana"": 7.3, ""Biologie"": 7.8, ""Istorie"": 6.8, ""Economie"": 9.5}"
4268,Ioana Marin_4268,Management|Genetica,Financiar|Creativ,"{""Desen"": 9.0, ""Chimie"": 9.6, ""Economie"": 7.2, ""Matematica"": 10.0, ""Informatica"": 6.2, ""Biologie"": 6.2, ""Istorie"": 7.8, ""Limba Romana"": 8.1, ""Fizica"": 6.6}"
